DateTime,Website Name,URL,Status,Ping (ms),HTTP Time (ms),DNS Time (ms),Content Size (KB),Redirects,Keyword Check,SSL Days Left,SSL Expiry Date,Domain Days Left,Domain Expiry Date,Notes
2025-10-03T10:24:36.565945+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,652.0,12.73,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T10:24:41.129284+00:00,SMPB Odisha,https://smpbodisha.in/,Up,106.63,922.71,27.34,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T10:24:44.052948+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,618.49,3.4,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:24:47.757038+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,506.22,3.33,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:24:51.293231+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,134.6,1345.68,3.15,105.88,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:24:55.587483+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,1660.76,3.74,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T10:24:59.393907+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,35.68,451.95,4.47,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T10:25:01.599927+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up (Slow),N/A,3529.07,3.25,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:25:07.706336+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,247.31,1219.28,30.26,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T10:24:30.269543+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,517.81,44.27,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T10:24:34.622556+00:00,SMPB Odisha,https://smpbodisha.in/,Up,Failed,1444.36,3.5,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T10:24:40.380022+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,351.34,3.5,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:24:43.991503+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,632.14,3.41,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:24:47.724188+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,Failed,1744.11,3.7,105.88,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:24:53.408835+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,1320.41,3.87,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T10:24:57.475512+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,48.24,446.97,4.12,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T10:24:59.237791+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up (Slow),N/A,11068.29,3.68,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:25:22.365629+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,88.27,1249.93,4.39,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T10:24:52.670721+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,526.17,19.45,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T10:24:56.860097+00:00,SMPB Odisha,https://smpbodisha.in/,Up,152.38,959.67,3.05,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T10:24:59.896537+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,501.05,3.39,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:25:03.547486+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,575.02,2.89,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:25:07.146220+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up (Slow),214.18,11780.06,3.57,105.88,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:25:33.027758+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,2640.93,3.23,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T10:25:38.122258+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,6.32,550.26,40.31,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T10:25:40.183200+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up (Slow),N/A,13014.02,3.92,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:26:05.355727+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,267.5,1075.35,3.65,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T10:25:57.393114+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,416.68,65.99,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T10:26:01.824290+00:00,SMPB Odisha,https://smpbodisha.in/,Up,205.39,1394.27,3.61,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T10:26:05.579566+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,375.73,2.89,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:26:09.183464+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,567.28,3.12,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:26:13.078948+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up (Slow),157.84,11061.69,3.77,105.88,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:26:36.042174+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,1608.53,2.79,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T10:26:39.893477+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,6.48,437.4,39.41,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T10:26:42.173055+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up,N/A,2150.89,2.81,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:26:46.425200+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,226.05,2065.11,3.25,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T10:28:38.501418+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,438.89,68.13,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T10:28:45.785110+00:00,SMPB Odisha,https://smpbodisha.in/,Up,230.4,1148.69,61.9,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T10:28:49.474393+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,501.72,2.93,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:28:53.178054+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,595.62,3.89,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:28:56.889844+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,176.22,1304.96,66.82,105.89,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:29:00.537408+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,1567.95,2.95,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T10:29:04.812700+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,6.47,590.42,41.68,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T10:29:07.376067+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up,N/A,1610.3,3.73,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:29:10.676502+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,279.17,1078.83,3.83,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T10:28:32.777865+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,436.06,42.22,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T10:28:37.053754+00:00,SMPB Odisha,https://smpbodisha.in/,Up,152.91,971.13,30.78,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T10:28:40.471904+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,412.37,3.6,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:28:43.890020+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,421.68,3.15,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:28:47.339287+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up (Slow),Failed,11461.49,2.99,105.88,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:29:02.487854+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,1667.93,3.21,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T10:29:06.196032+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,6.26,539.46,37.08,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T10:29:08.418056+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up,N/A,2537.98,3.43,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:29:12.890536+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,90.0,1458.91,3.24,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T10:28:50.550075+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,504.23,13.25,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T10:28:54.983185+00:00,SMPB Odisha,https://smpbodisha.in/,Up,151.93,979.2,34.84,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T10:28:58.394300+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,513.08,3.93,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:29:02.050681+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,637.8,2.94,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:29:05.641055+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,166.13,1623.91,2.65,105.88,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:29:10.248373+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,1589.43,3.07,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T10:29:14.218424+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,5.34,504.98,4.86,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T10:29:16.126510+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up,N/A,1442.26,33.29,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:29:20.106668+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,87.72,1267.22,3.4,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T10:28:51.693184+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,439.96,6.82,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T10:28:55.895122+00:00,SMPB Odisha,https://smpbodisha.in/,Up,130.2,1272.12,31.35,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T10:28:58.956369+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,450.25,2.81,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:29:02.419338+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,486.22,2.92,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:29:05.732589+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,240.73,1186.18,30.81,105.88,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:29:09.408262+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,2088.7,71.41,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T10:29:13.639390+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,5.51,563.75,4.64,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T10:29:15.700709+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up,N/A,1060.36,3.55,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:29:18.582458+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,Failed,1344.01,64.61,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T10:29:03.266265+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,562.38,18.26,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T10:29:07.397162+00:00,SMPB Odisha,https://smpbodisha.in/,Up,252.43,888.04,3.23,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T10:29:10.125136+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,378.46,3.29,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:29:13.217141+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,417.89,2.82,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:29:16.771827+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,223.09,1202.66,3.4,105.88,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:29:20.137928+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,1371.44,3.85,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T10:29:23.603087+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,6.14,455.63,3.24,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T10:29:25.347115+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up,N/A,1221.93,3.73,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:29:28.420960+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,191.8,1276.13,2.72,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T10:29:00.652632+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,590.37,36.19,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T10:29:04.809732+00:00,SMPB Odisha,https://smpbodisha.in/,Up,152.76,988.06,4.18,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T10:29:07.765597+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,506.16,3.67,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:29:11.427094+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,546.69,2.89,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:29:15.282608+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,Failed,2453.63,2.92,105.88,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:29:21.463725+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,2395.21,3.15,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T10:29:26.246043+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,6.23,584.12,3.45,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T10:29:28.399524+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up,N/A,1055.3,3.44,219.23,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:29:31.403195+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up (Slow),86.47,3297.83,3.54,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T10:29:24.133277+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,553.22,3.92,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T10:29:28.308174+00:00,SMPB Odisha,https://smpbodisha.in/,Up,154.16,1965.4,3.24,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T10:29:32.130237+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,429.32,2.42,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:29:35.753529+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,613.29,3.49,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:29:39.528014+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,159.24,1561.74,3.41,105.88,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:29:45.399919+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,1383.48,3.35,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T10:29:49.127743+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,5.42,613.4,3.19,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T10:29:51.315046+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up,N/A,1269.14,3.33,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:29:54.467190+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,117.41,1417.5,66.32,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T10:29:26.248057+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,493.08,3.52,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T10:29:30.326611+00:00,SMPB Odisha,https://smpbodisha.in/,Up,122.93,934.97,36.75,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T10:29:33.453422+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,450.38,2.81,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:29:37.199512+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,442.77,3.28,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:29:40.782054+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,204.34,881.68,3.62,105.89,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:29:43.863474+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,1574.19,2.71,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T10:29:48.844881+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,38.11,509.67,3.65,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T10:29:50.893311+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up,N/A,1453.59,3.71,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:29:54.534036+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,114.48,1294.98,2.48,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T10:29:45.378079+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,432.46,14.78,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T10:29:49.406654+00:00,SMPB Odisha,https://smpbodisha.in/,Up,242.88,888.38,3.3,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T10:29:52.263168+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,579.65,26.27,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:29:55.619320+00:00,Kendu Leaves Portal,https://kenduleaves.odisha.gov.in/,Up,Failed,514.67,3.35,48.95,0,Pass,46,2025-11-18T11:19:02+00:00,66,2025-12-09T05:23:30.769000+00:00,
2025-10-03T10:29:59.138659+00:00,Odisha Forest Main Portal,https://odishaforest.in/,Up,Failed,1348.82,3.53,105.88,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:30:04.087812+00:00,Wildlife Anukampa,https://www.odwlanukampa.in/index.php/home/applications,Up,N/A,1467.72,3.67,62.32,0,Pass,64,2025-12-06T17:57:23+00:00,67,2025-12-10T08:22:51.100000+00:00,
2025-10-03T10:30:07.325249+00:00,Odisha Bamboo,https://www.odishabamboo.org/,Up,5.0,496.05,93.2,61.7,0,Pass,38,2025-11-11T00:10:00+00:00,169,2026-03-21T11:20:19+00:00,
2025-10-03T10:30:09.545514+00:00,OFS Disposition List (HRD),https://odishaforest.in/hrd/ofs-disposition-list-sb,Up,N/A,1441.18,3.43,219.24,0,Pass,47,2025-11-19T22:20:58+00:00,339,2026-09-08T10:11:59.302000+00:00,
2025-10-03T10:30:12.857631+00:00,TT Permit Odisha,https://www.ttpermitodisha.in/,Up,245.87,1067.89,3.1,31.02,0,Pass,57,2025-11-30T00:03:57+00:00,338,2026-09-07T08:34:32.369000+00:00,
2025-10-03T10:29:47.087897+00:00,Forest GIS (OFMS),https://odishaforestgis.in/ofms/,Up,Failed,635.07,5.32,5.59,0,Pass,86,2025-12-29T04:05:01+00:00,260,2026-06-21T07:31:59.451000+00:00,
2025-10-03T10:29:51.467418+00:00,SMPB Odisha,https://smpbodisha.in/,Up,Failed,1476.34,2.99,63.49,0,Pass,82,2025-12-25T02:57:27+00:00,304,2026-08-04T04:59:15.992000+00:00,
2025-10-03T10:29:56.625388+00:00,CAMPA Odisha,https://campa.odisha.gov.in/,Up,Failed,544.47,3.46,55.88,0,Pass,61,2025-12-04T04:57:50+00:00,66,2025-12-09T05:23:30.769000+00:00,
